,number,state,value,datetime_start,datetime_complete,params,params,system_attrs
,,,,,,learning_rate,weight_decay,_number
683,683,TrialState.COMPLETE,0.38367554545402527,2019-07-18 09:49:19.251441,2019-07-18 09:50:40.229305,0.00034330886305611547,8.94158344862561e-05,683
684,684,TrialState.COMPLETE,0.4223037213087082,2019-07-18 09:50:40.288364,2019-07-18 09:52:01.663029,0.00045327647568402685,5.174178574690646e-06,684
685,685,TrialState.COMPLETE,0.46476274728775024,2019-07-18 09:52:01.722393,2019-07-18 09:53:22.522574,0.0006054980356632769,3.4130547100155645e-05,685
686,686,TrialState.COMPLETE,0.40954142808914185,2019-07-18 09:53:22.581738,2019-07-18 09:54:43.325096,0.00013831039327909345,1.5470768862815926e-05,686
687,687,TrialState.COMPLETE,0.43810516595840454,2019-07-18 09:54:43.384441,2019-07-18 09:56:04.359284,0.0003008355200764524,6.482115627262431e-06,687
688,688,TrialState.COMPLETE,0.404234915971756,2019-07-18 09:56:04.419098,2019-07-18 09:57:25.313788,8.443133571588862e-05,0.00014566702053236594,688
689,689,TrialState.COMPLETE,0.4028516709804535,2019-07-18 09:57:25.374015,2019-07-18 09:58:46.156353,0.00018679576247165042,4.205498304134951e-06,689
690,690,TrialState.COMPLETE,0.5019969940185547,2019-07-18 09:58:46.215774,2019-07-18 10:00:08.028425,0.0005492138505725022,1.2001099782652375e-05,690
691,691,TrialState.COMPLETE,0.3754003793001175,2019-07-18 10:00:08.089377,2019-07-18 10:01:28.663848,0.0008319569267259996,2.6610873289232816e-05,691
692,692,TrialState.COMPLETE,0.39899277687072754,2019-07-18 10:01:28.724343,2019-07-18 10:02:49.798194,0.000261413881575833,6.048916076574794e-05,692
693,693,TrialState.COMPLETE,0.3726338893175125,2019-07-18 10:02:49.858547,2019-07-18 10:04:11.515472,0.00016106656786563496,8.014765583878128e-06,693
694,694,TrialState.COMPLETE,0.3815317898988724,2019-07-18 10:04:11.575752,2019-07-18 10:05:33.512451,0.00038304825415828555,2.5722913641881624e-06,694
695,695,TrialState.COMPLETE,0.44094283878803253,2019-07-18 10:05:33.573503,2019-07-18 10:06:54.910794,0.00020544998834346557,0.0001161216245684179,695
696,696,TrialState.COMPLETE,0.44754140079021454,2019-07-18 10:06:54.972381,2019-07-18 10:08:16.899704,0.00010529901061213404,4.382312263245814e-05,696
697,697,TrialState.COMPLETE,0.4543862044811249,2019-07-18 10:08:16.960446,2019-07-18 10:09:37.842830,0.0006847632711693629,1.407761730282255e-05,697
698,698,TrialState.COMPLETE,0.42801833152770996,2019-07-18 10:09:37.903839,2019-07-18 10:10:59.781294,0.00042825555369738547,1.92571492787629e-05,698
699,699,TrialState.COMPLETE,0.3422754406929016,2019-07-18 10:10:59.841812,2019-07-18 10:12:20.962613,0.00023748281643875356,0.0002108380556798828,699
700,700,TrialState.COMPLETE,0.43218283355236053,2019-07-18 10:12:21.022659,2019-07-18 10:13:42.527684,0.00013009470437516107,0.00016833482686423988,700
701,701,TrialState.COMPLETE,0.3782651871442795,2019-07-18 10:13:42.588993,2019-07-18 10:15:03.206602,0.00015209132426833127,0.0003096150553395713,701
702,702,TrialState.COMPLETE,0.4159291237592697,2019-07-18 10:15:03.267722,2019-07-18 10:16:24.162918,6.480792445813342e-05,0.00021725760191269435,702
703,703,TrialState.COMPLETE,0.41803817451000214,2019-07-18 10:16:24.224594,2019-07-18 10:17:45.041562,0.00024312122132704976,0.00019323956758942609,703
704,704,TrialState.COMPLETE,0.3863610327243805,2019-07-18 10:17:45.103651,2019-07-18 10:19:06.651094,9.517278524679595e-05,0.00026993099236335895,704
705,705,TrialState.COMPLETE,0.5107970535755157,2019-07-18 10:19:06.712676,2019-07-18 10:20:27.449161,0.0003488575544039991,0.00023063315653371695,705
706,706,TrialState.COMPLETE,0.45358869433403015,2019-07-18 10:20:27.510833,2019-07-18 10:21:48.248148,0.00011768851442695106,0.00013414087453556084,706
707,707,TrialState.COMPLETE,0.429266557097435,2019-07-18 10:21:48.311685,2019-07-18 10:23:08.952201,0.00020693201917554183,0.00015351576886632668,707
708,708,TrialState.COMPLETE,0.3887925148010254,2019-07-18 10:23:09.013669,2019-07-18 10:24:29.981746,0.0005004405636227021,0.00038562541094176565,708
709,709,TrialState.COMPLETE,0.44850029051303864,2019-07-18 10:24:30.043609,2019-07-18 10:25:51.523104,0.0009945859761261845,0.0005251460155887726,709
710,710,TrialState.COMPLETE,0.48476679623126984,2019-07-18 10:25:51.585974,2019-07-18 10:27:14.886167,0.00017868585533586666,0.00019487882471168601,710
711,711,TrialState.COMPLETE,0.41262345016002655,2019-07-18 10:27:14.950250,2019-07-18 10:28:37.434801,0.00030902628683096046,0.0003681094078509935,711
712,712,TrialState.COMPLETE,0.4584081619977951,2019-07-18 10:28:37.497049,2019-07-18 10:29:59.339036,0.0007734591576180757,0.0007212698300132555,712
713,713,TrialState.COMPLETE,0.46270912885665894,2019-07-18 10:29:59.402295,2019-07-18 10:31:20.967444,0.00028090294902742693,0.00011370849944770783,713
714,714,TrialState.COMPLETE,0.39376868307590485,2019-07-18 10:31:21.030181,2019-07-18 10:32:42.195659,0.00023055603505369137,0.00044548826296082766,714
715,715,TrialState.COMPLETE,0.426302045583725,2019-07-18 10:32:42.257555,2019-07-18 10:34:03.723324,0.0006036669197255492,0.0002450860770745336,715
716,716,TrialState.COMPLETE,0.42887774109840393,2019-07-18 10:34:03.786082,2019-07-18 10:35:25.053815,7.229144627110343e-05,9.364095009342806e-05,716
717,717,TrialState.COMPLETE,0.47206252813339233,2019-07-18 10:35:25.117179,2019-07-18 10:36:46.324780,0.00013836899612801424,0.0001741810169398932,717
718,718,TrialState.COMPLETE,0.4136245548725128,2019-07-18 10:36:46.387910,2019-07-18 10:38:07.810029,0.00045799177327564283,0.00010253319236715242,718
719,719,TrialState.COMPLETE,0.3874429762363434,2019-07-18 10:38:07.874016,2019-07-18 10:39:29.694063,0.0003480198482997983,0.00029005807403817256,719
720,720,TrialState.COMPLETE,0.4039827585220337,2019-07-18 10:39:29.765975,2019-07-18 10:40:51.226146,0.0001583276146929975,0.0008521430446651758,720
721,721,TrialState.COMPLETE,0.4371376037597656,2019-07-18 10:40:51.290086,2019-07-18 10:42:12.250656,0.00038429763751882725,7.594040652498172e-05,721
722,722,TrialState.COMPLETE,0.35869908332824707,2019-07-18 10:42:12.314220,2019-07-18 10:43:33.427111,0.0005211569657989386,0.0001254889739455811,722
723,723,TrialState.COMPLETE,0.46033720672130585,2019-07-18 10:43:33.490963,2019-07-18 10:44:54.501651,0.0009968182327319394,0.00015090508197243752,723
724,724,TrialState.COMPLETE,0.42460599541664124,2019-07-18 10:44:54.564260,2019-07-18 10:46:15.299267,0.0001989503289597021,0.00034015781363901294,724
725,725,TrialState.COMPLETE,0.43868397176265717,2019-07-18 10:46:15.362234,2019-07-18 10:47:36.671139,4.926830742514763e-05,0.000577373897230297,725
726,726,TrialState.COMPLETE,0.423419326543808,2019-07-18 10:47:36.734537,2019-07-18 10:48:57.632921,0.0002654545324044205,8.508401314657928e-05,726
727,727,TrialState.COMPLETE,0.3730066120624542,2019-07-18 10:48:57.696408,2019-07-18 10:50:19.209638,0.00011117619522554438,0.0002193345138886144,727
728,728,TrialState.COMPLETE,0.4256983697414398,2019-07-18 10:50:19.274033,2019-07-18 10:51:41.023409,0.00031757765149759517,0.00026235428886651005,728
729,729,TrialState.COMPLETE,0.4673568457365036,2019-07-18 10:51:41.086815,2019-07-18 10:53:02.193013,9.47372282931841e-05,6.528145104209872e-05,729
730,730,TrialState.COMPLETE,0.38574478030204773,2019-07-18 10:53:02.257757,2019-07-18 10:54:23.276103,0.0006414895272245126,0.00010259219471061038,730
731,731,TrialState.COMPLETE,0.452131912112236,2019-07-18 10:54:23.340161,2019-07-18 10:55:44.614787,0.00023069711645412881,0.00018665402672679102,731
732,732,TrialState.COMPLETE,0.4166533052921295,2019-07-18 10:55:44.679252,2019-07-18 10:57:06.279030,0.00017557587102627492,0.0004632654959350252,732
733,733,TrialState.COMPLETE,0.5245643258094788,2019-07-18 10:57:06.344141,2019-07-18 10:58:27.516331,0.00042213968180173267,5.24914390827626e-05,733
734,734,TrialState.COMPLETE,0.47133442759513855,2019-07-18 10:58:27.580553,2019-07-18 10:59:49.747208,0.00030204345142039466,0.00011951504784025751,734
735,735,TrialState.COMPLETE,0.4315901845693588,2019-07-18 10:59:49.812059,2019-07-18 11:01:11.413200,8.131969832545391e-05,0.00013714438839561186,735
736,736,TrialState.COMPLETE,0.43483464419841766,2019-07-18 11:01:11.477811,2019-07-18 11:02:32.472978,0.0008666905338203477,7.350496905145593e-05,736
737,737,TrialState.COMPLETE,0.4483022540807724,2019-07-18 11:02:32.537235,2019-07-18 11:03:53.568515,0.00014448586972229063,0.00016178696610891346,737
738,738,TrialState.COMPLETE,0.411904513835907,2019-07-18 11:03:53.633381,2019-07-18 11:05:15.209754,0.0007601987363586991,0.0003335069599676606,738
739,739,TrialState.COMPLETE,0.40551409125328064,2019-07-18 11:05:15.274581,2019-07-18 11:06:36.093003,0.0005324402800177212,9.243460391072151e-05,739
740,740,TrialState.COMPLETE,0.36056309938430786,2019-07-18 11:06:36.159238,2019-07-18 11:07:57.629567,0.00044049082014178845,0.00021098483375823007,740
741,741,TrialState.COMPLETE,0.43635393679142,2019-07-18 11:07:57.694829,2019-07-18 11:09:18.067192,0.0002044087501089791,5.938470289158249e-05,741
742,742,TrialState.COMPLETE,0.41488921642303467,2019-07-18 11:09:18.131296,2019-07-18 11:10:38.884712,0.00011986611082274083,2.103938894474247e-06,742
743,743,TrialState.COMPLETE,0.40015701949596405,2019-07-18 11:10:38.949650,2019-07-18 11:11:59.790904,0.00024214695653579038,0.0006849138559107912,743
744,744,TrialState.COMPLETE,0.43515467643737793,2019-07-18 11:11:59.856227,2019-07-18 11:13:21.391862,0.0003644540559573163,0.00013101928483787867,744
745,745,TrialState.COMPLETE,0.39783109724521637,2019-07-18 11:13:21.458551,2019-07-18 11:14:42.496878,0.00057382134961716,0.00029277114849329274,745
746,746,TrialState.COMPLETE,0.44832761585712433,2019-07-18 11:14:42.560996,2019-07-18 11:16:03.635743,0.0006910017987857328,1.7503809968199564e-06,746
747,747,TrialState.COMPLETE,0.4231557548046112,2019-07-18 11:16:03.701565,2019-07-18 11:17:24.795754,0.0002811472065820782,4.971974231739208e-05,747
748,748,TrialState.COMPLETE,0.4921368956565857,2019-07-18 11:17:24.860941,2019-07-18 11:18:46.356213,5.595689141488681e-05,8.748471641425742e-05,748
749,749,TrialState.COMPLETE,0.47952695190906525,2019-07-18 11:18:46.422611,2019-07-18 11:20:07.230141,0.00016719234843869248,0.00016818955808387435,749
750,750,TrialState.COMPLETE,0.4600738286972046,2019-07-18 11:20:07.296538,2019-07-18 11:21:27.866740,0.00047835965330631457,3.736769678520403e-05,750
751,751,TrialState.COMPLETE,0.4135618507862091,2019-07-18 11:21:27.931663,2019-07-18 11:22:48.721735,0.00023333875014179998,0.00039010016496748666,751
752,752,TrialState.COMPLETE,0.41714368760585785,2019-07-18 11:22:48.788470,2019-07-18 11:24:09.753894,0.0003328105016373213,3.0417055733082923e-06,752
753,753,TrialState.COMPLETE,0.4638291597366333,2019-07-18 11:24:09.819434,2019-07-18 11:25:30.831832,0.0009945061598155695,0.00011297437317938874,753
754,754,TrialState.COMPLETE,0.3445170521736145,2019-07-18 11:25:30.898634,2019-07-18 11:26:51.568675,0.000402467967281815,8.144135521084686e-05,754
755,755,TrialState.COMPLETE,0.3908919095993042,2019-07-18 11:26:51.635767,2019-07-18 11:28:12.532341,0.00010821465971577503,0.00025049551810395985,755
756,756,TrialState.COMPLETE,0.4118496924638748,2019-07-18 11:28:12.599066,2019-07-18 11:29:33.657836,0.0006280503018473715,5.955990612146168e-05,756
757,757,TrialState.COMPLETE,0.40828733146190643,2019-07-18 11:29:33.723861,2019-07-18 11:30:54.399043,0.00019580045056000493,0.00020410100955194413,757
758,758,TrialState.COMPLETE,0.44439393281936646,2019-07-18 11:30:54.466719,2019-07-18 11:32:15.760826,0.000128169941779541,7.431303466015901e-05,758
759,759,TrialState.COMPLETE,0.47814685106277466,2019-07-18 11:32:15.828534,2019-07-18 11:33:37.430717,8.767177451438227e-05,0.0005302045975616226,759
760,760,TrialState.COMPLETE,0.3910958468914032,2019-07-18 11:33:37.498061,2019-07-18 11:34:58.523010,0.000845135673773949,0.00015310471888775823,760
761,761,TrialState.COMPLETE,0.4743911921977997,2019-07-18 11:34:58.589601,2019-07-18 11:36:19.938430,0.0001506852581019878,3.6476178268401132e-06,761
762,762,TrialState.COMPLETE,0.4093080461025238,2019-07-18 11:36:20.005984,2019-07-18 11:37:40.889883,0.0002767479693212356,0.00010587600460997884,762
763,763,TrialState.COMPLETE,0.44257284700870514,2019-07-18 11:37:40.957494,2019-07-18 11:39:01.637396,0.0004982243115784408,4.0351035058653795e-05,763
764,764,TrialState.COMPLETE,0.36603324115276337,2019-07-18 11:39:01.704517,2019-07-18 11:40:21.944363,0.00018125513576873695,5.315753550209426e-05,764
765,765,TrialState.COMPLETE,0.4165166914463043,2019-07-18 11:40:22.010538,2019-07-18 11:41:43.546686,0.0003810091171818319,2.6909118408003565e-06,765
766,766,TrialState.COMPLETE,0.3916859030723572,2019-07-18 11:41:43.614106,2019-07-18 11:43:04.984530,0.00022458083028862572,0.0009178978840458454,766
767,767,TrialState.COMPLETE,0.4033063054084778,2019-07-18 11:43:05.052184,2019-07-18 11:44:26.156106,7.136099933404005e-05,3.238515442748647e-05,767
768,768,TrialState.COMPLETE,0.4264887869358063,2019-07-18 11:44:26.224036,2019-07-18 11:45:46.735186,0.0003172582075016113,4.606279141796194e-06,768
769,769,TrialState.COMPLETE,0.43795350193977356,2019-07-18 11:45:46.802063,2019-07-18 11:47:08.016032,0.0002623440209873243,1.5328416615519182e-06,769
770,770,TrialState.COMPLETE,0.458069771528244,2019-07-18 11:47:08.084579,2019-07-18 11:48:28.543023,0.0005364458110725712,4.3855811206697084e-05,770
771,771,TrialState.COMPLETE,0.4235330820083618,2019-07-18 11:48:28.611207,2019-07-18 11:49:49.934071,0.00042918085461261015,0.0001361106875449928,771
772,772,TrialState.COMPLETE,0.4378972500562668,2019-07-18 11:49:50.001514,2019-07-18 11:51:11.063233,0.0006468743686257219,2.4324776333465615e-05,772
773,773,TrialState.COMPLETE,0.38442349433898926,2019-07-18 11:51:11.131250,2019-07-18 11:52:31.577820,0.0003358242978047622,6.864743811227063e-05,773
774,774,TrialState.COMPLETE,0.3637140691280365,2019-07-18 11:52:31.645558,2019-07-18 11:53:52.610495,0.0001606646066141821,0.0003203366565440579,774
775,775,TrialState.COMPLETE,0.4471808820962906,2019-07-18 11:53:52.677891,2019-07-18 11:55:14.053388,0.0007662277138034911,5.547936179350615e-06,775
776,776,TrialState.COMPLETE,0.44371217489242554,2019-07-18 11:55:14.121621,2019-07-18 11:56:35.712408,9.622831958004414e-05,1.9048784216456298e-06,776
777,777,TrialState.COMPLETE,0.42359207570552826,2019-07-18 11:56:35.780291,2019-07-18 11:57:57.075723,0.0002236601783413998,0.00045653792682169553,777
778,778,TrialState.COMPLETE,0.40892747044563293,2019-07-18 11:57:57.144626,2019-07-18 11:59:18.579135,0.00013412962760125886,0.00019774835261408098,778
779,779,TrialState.COMPLETE,0.4163537919521332,2019-07-18 11:59:18.647456,2019-07-18 12:00:39.171891,0.00019563359555859245,0.0002621938995904246,779
780,780,TrialState.COMPLETE,0.4508425295352936,2019-07-18 12:00:39.240481,2019-07-18 12:02:00.392279,0.0004646154213051773,0.0001033149510133593,780
781,781,TrialState.COMPLETE,0.4043872356414795,2019-07-18 12:02:00.461144,2019-07-18 12:03:21.973430,0.0003051657001535671,2.3430054529215716e-06,781
782,782,TrialState.COMPLETE,0.4934863746166229,2019-07-18 12:03:22.041848,2019-07-18 12:04:43.509322,0.00025887870703652333,3.109519652989745e-05,782
783,783,TrialState.COMPLETE,0.4330812841653824,2019-07-18 12:04:43.577904,2019-07-18 12:06:04.828575,0.000990866759810526,6.799388514741912e-05,783
784,784,TrialState.COMPLETE,0.45866625010967255,2019-07-18 12:06:04.897780,2019-07-18 12:07:25.758848,0.0003787079364966588,9.010243750961408e-05,784
785,785,TrialState.COMPLETE,0.4120778441429138,2019-07-18 12:07:25.828471,2019-07-18 12:08:48.135269,0.0004004948423490073,7.5093800357462e-05,785
786,786,TrialState.COMPLETE,0.434580534696579,2019-07-18 12:08:48.204992,2019-07-18 12:10:10.286736,0.0005929953966079468,0.00014657771711772764,786
787,787,TrialState.COMPLETE,0.3614775389432907,2019-07-18 12:10:10.354541,2019-07-18 12:11:32.342607,0.0004016736616798284,8.178755514867464e-05,787
788,788,TrialState.COMPLETE,0.4454861134290695,2019-07-18 12:11:32.411859,2019-07-18 12:12:54.582212,0.0003312697313912059,0.00011142780877414522,788
789,789,TrialState.COMPLETE,0.4622466713190079,2019-07-18 12:12:54.652541,2019-07-18 12:14:16.717946,0.000482735837967107,4.7838051598260785e-05,789
790,790,TrialState.COMPLETE,0.4254877269268036,2019-07-18 12:14:16.787284,2019-07-18 12:15:38.499778,0.0007103542245813932,5.956675812971461e-05,790
791,791,TrialState.COMPLETE,0.3974606841802597,2019-07-18 12:15:38.568430,2019-07-18 12:17:00.207096,0.000272011540461787,0.00011366471861204753,791
792,792,TrialState.COMPLETE,0.4699212908744812,2019-07-18 12:17:00.276135,2019-07-18 12:18:21.844074,0.0005516430518261414,9.196650272902149e-05,792
793,793,TrialState.COMPLETE,0.4672181159257889,2019-07-18 12:18:21.913940,2019-07-18 12:19:42.983273,0.00035780516062871524,0.00016534913283859905,793
794,794,TrialState.COMPLETE,0.4440179616212845,2019-07-18 12:19:43.054043,2019-07-18 12:21:04.170534,0.0002488245973333511,0.00017615394466536266,794
795,795,TrialState.COMPLETE,0.48049965500831604,2019-07-18 12:21:04.242700,2019-07-18 12:22:25.834193,0.000434923777301546,5.3529913563694056e-05,795
796,796,TrialState.COMPLETE,0.42945364117622375,2019-07-18 12:22:25.903919,2019-07-18 12:23:47.322739,0.0002152820800796115,0.00014110692656480825,796
797,797,TrialState.COMPLETE,0.40612493455410004,2019-07-18 12:23:47.393223,2019-07-18 12:25:08.935913,0.000299232386432227,0.00012579344292185202,797
798,798,TrialState.COMPLETE,0.522720605134964,2019-07-18 12:25:09.005817,2019-07-18 12:26:30.384208,0.0008684319320407611,7.150855647977641e-05,798
799,799,TrialState.COMPLETE,0.3878232389688492,2019-07-18 12:26:30.454520,2019-07-18 12:27:51.904048,0.00048043680000543586,4.233310665779955e-05,799
800,800,TrialState.COMPLETE,0.39891016483306885,2019-07-18 12:27:51.974535,2019-07-18 12:29:14.144769,0.000372770473059477,9.175835111445215e-05,800
801,801,TrialState.COMPLETE,0.45994143187999725,2019-07-18 12:29:14.215799,2019-07-18 12:30:36.441470,0.0005789311914032278,0.00023877479914097548,801
802,802,TrialState.COMPLETE,0.4096476882696152,2019-07-18 12:30:36.513109,2019-07-18 12:31:58.393092,0.0001805423475312083,0.00020693318907341862,802
803,803,TrialState.COMPLETE,0.38637256622314453,2019-07-18 12:31:58.463488,2019-07-18 12:33:19.960575,0.0007537011034007246,8.053375329140702e-05,803
804,804,TrialState.COMPLETE,0.3982214778661728,2019-07-18 12:33:20.033199,2019-07-18 12:34:41.449702,0.00031385053225664746,6.2128700339046e-05,804
805,805,TrialState.COMPLETE,0.3795337527990341,2019-07-18 12:34:41.521081,2019-07-18 12:36:03.416978,0.00042965898340605887,3.557003812662889e-05,805
806,806,TrialState.COMPLETE,0.4150052070617676,2019-07-18 12:36:03.487855,2019-07-18 12:37:25.219821,0.0006683959881684234,0.00012949442645792316,806
807,807,TrialState.COMPLETE,0.4386812150478363,2019-07-18 12:37:25.290573,2019-07-18 12:38:46.977230,0.00024382909664463315,5.208209097044344e-05,807
808,808,TrialState.COMPLETE,0.4186941832304001,2019-07-18 12:38:47.048814,2019-07-18 12:40:08.628189,0.00035566641013194027,9.155249116679646e-05,808
809,809,TrialState.COMPLETE,0.4773843288421631,2019-07-18 12:40:08.700689,2019-07-18 12:41:29.918928,0.00028683167250170225,4.044662521837542e-05,809
810,810,TrialState.COMPLETE,0.4102020859718323,2019-07-18 12:41:29.992063,2019-07-18 12:42:51.605546,0.00020010965794288086,0.0001515442251868231,810
811,811,TrialState.COMPLETE,0.4305129647254944,2019-07-18 12:42:51.676820,2019-07-18 12:44:13.152633,0.0005291197768565967,0.00029860121509981644,811
812,812,TrialState.COMPLETE,0.3866317570209503,2019-07-18 12:44:13.224203,2019-07-18 12:45:35.410779,0.00040133862989786005,0.00010776521603080132,812
813,813,TrialState.COMPLETE,0.5035054087638855,2019-07-18 12:45:35.482765,2019-07-18 12:46:57.417115,0.00016916557240414466,2.8775643746284792e-05,813
814,814,TrialState.COMPLETE,0.3923456519842148,2019-07-18 12:46:57.488813,2019-07-18 12:48:19.416783,0.00022689136772306674,0.00018493741435592615,814
815,815,TrialState.COMPLETE,0.3880227506160736,2019-07-18 12:48:19.488561,2019-07-18 12:49:40.989655,0.00028556805671425736,0.00023589670688214525,815
816,816,TrialState.COMPLETE,0.4263615757226944,2019-07-18 12:49:41.061246,2019-07-18 12:51:02.975963,0.0005072522989834927,3.424838926263704e-06,816
817,817,TrialState.COMPLETE,0.4436322897672653,2019-07-18 12:51:03.047836,2019-07-18 12:52:24.407086,0.0005973267268271719,0.00036428256975115425,817
818,818,TrialState.COMPLETE,0.3808496743440628,2019-07-18 12:52:24.479815,2019-07-18 12:53:46.203924,0.0008857917436968426,5.115906558562504e-05,818
819,819,TrialState.COMPLETE,0.4297737181186676,2019-07-18 12:53:46.276511,2019-07-18 12:55:08.112420,0.0003459363725947317,7.034988443807254e-05,819
820,820,TrialState.COMPLETE,0.42275625467300415,2019-07-18 12:55:08.185296,2019-07-18 12:56:30.106421,0.00014226865075094578,0.00012464214364774277,820
821,821,TrialState.COMPLETE,0.3888686001300812,2019-07-18 12:56:30.178223,2019-07-18 12:57:51.907790,0.0001926401925984025,8.791381616354999e-05,821
822,822,TrialState.COMPLETE,0.3882596045732498,2019-07-18 12:57:51.980076,2019-07-18 12:59:13.255139,0.0002708102682622273,0.00017495794190334717,822
823,823,TrialState.COMPLETE,0.4261375367641449,2019-07-18 12:59:13.328523,2019-07-18 13:00:34.486393,0.0004343021568280734,6.19471278174936e-05,823
824,824,TrialState.COMPLETE,0.44171079993247986,2019-07-18 13:00:34.559454,2019-07-18 13:01:56.437296,0.0007147185130393579,2.4905894289561373e-05,824
825,825,TrialState.COMPLETE,0.4080069810152054,2019-07-18 13:01:56.509702,2019-07-18 13:03:18.821190,0.00024542139051966707,3.569897126820824e-05,825
826,826,TrialState.COMPLETE,0.3835250735282898,2019-07-18 13:03:18.893623,2019-07-18 13:04:40.325413,0.00031132038715081224,7.051894606917425e-06,826
827,827,TrialState.COMPLETE,0.4771006852388382,2019-07-18 13:04:40.397545,2019-07-18 13:06:01.947708,0.0003880601654878127,4.386626486696015e-06,827
828,828,TrialState.COMPLETE,0.38190093636512756,2019-07-18 13:06:02.020992,2019-07-18 13:07:23.982605,0.0001643906551855602,4.362054349240674e-05,828
829,829,TrialState.COMPLETE,0.4755655825138092,2019-07-18 13:07:24.056389,2019-07-18 13:08:45.546809,0.00021351299466789532,0.00010177921030185109,829
830,830,TrialState.COMPLETE,0.46013911068439484,2019-07-18 13:08:45.619903,2019-07-18 13:10:07.430727,0.0006217853996765381,2.99166825976796e-06,830
831,831,TrialState.COMPLETE,0.4423348903656006,2019-07-18 13:10:07.504427,2019-07-18 13:11:29.523974,0.0004667870634672249,0.00026034097712435665,831
832,832,TrialState.COMPLETE,0.40908266603946686,2019-07-18 13:11:29.597364,2019-07-18 13:12:50.804370,0.0009932766095667568,0.00043887258667925144,832
833,833,TrialState.COMPLETE,0.4168887287378311,2019-07-18 13:12:50.878900,2019-07-18 13:14:12.244114,0.00034792879947361026,6.221769962132614e-05,833
834,834,TrialState.COMPLETE,0.4064146876335144,2019-07-18 13:14:12.317902,2019-07-18 13:15:34.146998,0.0008086005961015167,5.174148715480513e-06,834
835,835,TrialState.COMPLETE,0.45114269852638245,2019-07-18 13:15:34.221440,2019-07-18 13:16:56.233290,0.00024703996512503404,0.00020745329178308112,835
836,836,TrialState.COMPLETE,0.38942399621009827,2019-07-18 13:16:56.306921,2019-07-18 13:18:17.788082,0.0005211262805389183,7.666907622287931e-05,836
837,837,TrialState.COMPLETE,0.4225894659757614,2019-07-18 13:18:17.861961,2019-07-18 13:19:39.012275,0.00014424423834990895,3.109171903312535e-05,837
838,838,TrialState.COMPLETE,0.4229142665863037,2019-07-18 13:19:39.086887,2019-07-18 13:21:01.364747,0.00030341417878705304,1.983754113702633e-05,838
839,839,TrialState.COMPLETE,0.4129789024591446,2019-07-18 13:21:01.439249,2019-07-18 13:22:23.338346,0.0006702242545934527,0.0001271058480845942,839
840,840,TrialState.COMPLETE,0.3667299300432205,2019-07-18 13:22:23.413442,2019-07-18 13:23:45.199129,0.0004046967457165211,6.293816698112117e-06,840
841,841,TrialState.COMPLETE,0.43778836727142334,2019-07-18 13:23:45.273692,2019-07-18 13:25:07.364708,0.00012299471027331122,0.00062294949304471,841
842,842,TrialState.COMPLETE,0.3492007851600647,2019-07-18 13:25:07.439379,2019-07-18 13:26:29.254631,0.0001825450786502138,4.8836844290261244e-05,842
843,843,TrialState.COMPLETE,0.45466139912605286,2019-07-18 13:26:29.328624,2019-07-18 13:27:51.016322,0.00021390003085921047,1.0007412397579806e-05,843
844,844,TrialState.COMPLETE,0.3872530311346054,2019-07-18 13:27:51.091779,2019-07-18 13:29:12.860311,0.0004826712414773217,3.928027606679644e-06,844
845,845,TrialState.COMPLETE,0.44881370663642883,2019-07-18 13:29:12.935404,2019-07-18 13:30:34.326806,0.0002711921147221313,0.00016856202259361307,845
846,846,TrialState.COMPLETE,0.39325641095638275,2019-07-18 13:30:34.402437,2019-07-18 13:31:56.390937,0.00035099162464248426,2.427542574243808e-06,846
847,847,TrialState.COMPLETE,0.4413592517375946,2019-07-18 13:31:56.465928,2019-07-18 13:33:18.571824,0.0005931712331862367,8.319330954256217e-05,847
848,848,TrialState.COMPLETE,0.3974268287420273,2019-07-18 13:33:18.645667,2019-07-18 13:34:40.567313,0.0007950498063779436,0.0001041084374874181,848
849,849,TrialState.COMPLETE,0.40508727729320526,2019-07-18 13:34:40.641633,2019-07-18 13:36:02.624887,0.0009964407942600684,0.00013427257451873644,849
850,850,TrialState.COMPLETE,0.43421506881713867,2019-07-18 13:36:02.699771,2019-07-18 13:37:24.770362,0.0001675107518839198,0.0002938917016905138,850
851,851,TrialState.COMPLETE,0.4021199643611908,2019-07-18 13:37:24.852838,2019-07-18 13:38:46.834316,0.00031289562062017655,3.804009826827969e-05,851
852,852,TrialState.COMPLETE,0.4176272451877594,2019-07-18 13:38:46.910041,2019-07-18 13:40:08.496822,0.00010695302862057641,0.00021870814475236355,852
853,853,TrialState.COMPLETE,0.4309529811143875,2019-07-18 13:40:08.571842,2019-07-18 13:41:30.569217,0.0004529163663120925,2.5740138803798422e-05,853
854,854,TrialState.COMPLETE,0.37767836451530457,2019-07-18 13:41:30.643863,2019-07-18 13:42:52.444758,0.0005442165290860731,5.576788841879725e-05,854
855,855,TrialState.COMPLETE,0.4233039766550064,2019-07-18 13:42:52.519995,2019-07-18 13:44:14.436123,0.0002203608769989566,0.0003573022081063641,855
856,856,TrialState.COMPLETE,0.38698525726795197,2019-07-18 13:44:14.511803,2019-07-18 13:45:36.633600,0.0003941287914015517,1.8012396568076108e-06,856
857,857,TrialState.COMPLETE,0.401893213391304,2019-07-18 13:45:36.709295,2019-07-18 13:46:58.777331,0.00025670013273350627,1.6590245296421422e-05,857
